x,y
0.519081643367445,-0.039933281457161185
0.15487208491500667,0.5175140273678579
0.8403144283282632,0.20161056122933368
-1.0822903459470676,0.09545375197228181
-0.4425104862492418,-1.0595869719442073
0.360779546346763,-0.25021397754467734
1.2626392244910567,0.7338668593083303
0.2205257632523398,1.171914652426957
-0.24445028372858454,-0.07528469702912478
-0.846278648675523,-0.4519980646671111
-1.2899747499972067,-1.293251243260772
1.7000210842826031,-0.3132597431205184
0.034962716053775315,1.4359834582718565
0.06586531656586683,-0.22366171601854
2.4096871513791833,1.539031760110335
1.1001657932429236,2.632927798937508
-0.013649037161126702,0.8930307132765531
-1.0110789403835585,-0.6099131461240048
-1.05671435462904,-1.070126509906747
-0.3753762412922797,-1.3838412501501005
0.02329481904735793,-0.25196364415298467
-0.5230062021950775,-0.14760505375635097
-0.7445991911709092,-0.810029018670378
0.03758145344458723,-0.46068504694059675
-0.6429198653647461,-0.22667382352865084
-0.35829162672740245,-0.4304876959316564
0.19777684468104226,-0.29741647592105785
0.12855103046471567,0.17652988027251262
1.7973214441579277,0.6996514427480688
0.48094247122438044,1.7717443552756433
-1.2404931340377365,-0.6274114209687714
1.688290813314314,-0.2947274160778585
-1.6174887095671753,0.6627265531513689
0.6996687535476912,-0.6288968588682209
0.9849321992996587,1.1269108621665822
-0.5627994797768586,0.2676468367582631
-1.7882525936738887,-1.1637106478611656
-0.17123029436097442,-1.5877707406833428
2.1093605624224097,0.9043527416812397
-0.6770239612089582,1.402368991169624
-0.3166855566438418,-0.7463996124201507
-0.930777711617999,-1.0077880583598575
-1.064366814897158,-1.449472307771669
-0.0755612065721796,-0.3783946482628636
-1.5000876392241196,-0.9206734147689009
-0.6853650096575042,-1.7538212079017335
-1.425340559726125,-1.6141683585025286
1.0891930068569036,-0.5282450690399032
-0.3889677868567938,0.7859189155474755
-0.33587790608227386,-0.22328627022749098
0.23043349976927485,-0.31009833228054967
0.3850201295897421,0.5211857127951782
-0.8842029843602444,-0.36789537797009586
-1.4265969024201248,-1.8288976173108802
-0.10708002609328397,-1.3154801256413926
-0.5587158842297159,-0.5204131478022749
0.26397443060624276,-0.23977515210251066
0.7243945869980853,0.51894630008845
-0.6018689602716096,0.19554452803925976
-0.5713107875851434,-0.6303710263322592
