x,y
-0.6341672958988056,-0.18915808248129906
0.4801696483973501,-0.6777721952719731
0.12879025533766253,0.32982863151264613
-0.0905014783347724,0.037112844656803645
-0.45519852558209095,0.10390959310461767
0.646897421189351,-0.3490150938712759
0.5056845497747418,0.5450187674257905
0.007511780560889747,0.43115499892010123
0.04687605485833046,0.03593298989289906
0.04355407690309221,0.0648053518123561
-0.9602098050963832,-0.014052995677047882
0.18467930406040978,-0.6017854671372334
0.22223546111490577,0.27262391794647556
-0.19735446719278116,0.05679706245718989
0.6981274339632364,-0.058720642770640555
-0.3183935680281138,0.6247199844117858
-0.1551887540736061,-0.0718035585574398
-0.5243889307166683,-0.14180905387838721
0.9746241656830534,-0.24924090261629317
0.41996475009364076,0.7801492954662536
0.7311112040188164,0.34579950126644693
0.7039189671340864,0.5840258335403633
-0.9130880846132641,0.4038253944192548
0.25612217074683485,-0.8966962628073816
0.8670460398934665,0.16929367759830713
-0.5436964065593202,0.8447423436999089
0.5317035433690762,-0.40491355841513726
-0.6903333984373603,0.2847419431753224
0.8237946410808945,-0.5342813563882374
-0.6440122732747113,0.7664497496763943
-0.3125907033791009,-0.7092793564981549
0.12736304405189003,-0.1980438603224684
-0.26449645608227,-0.08333735014603008
-0.1913569997122977,-0.2541614255635068
0.1403072140092263,-0.2756690188194625
-0.7708470836951165,0.20334687965805642
0.2792556121494272,-0.5278731867147144
0.9213159673308837,0.34804476719291416
-0.5023345979743681,0.722037582527264
-0.4756875449602376,-0.42711966630231474
0.5644591176096583,-0.4095173212117516
0.7079862581304042,0.4192483224178432
0.27966993938025553,0.4057191377156414
-0.8400755059265066,0.22390528568939774
-0.003930531194782816,-0.6768021957730526
0.6173606166375976,0.1754510779865086
0.4768295382782526,0.3895797681854674
-0.822960175537446,0.5721297157026128
-0.13359388046956155,-0.5984889717190527
0.9704340918542584,-0.0059191105712670805
0.8153856311982963,0.8305268059135416
-0.03700119273707969,0.6110171184351203
-0.29760871667895117,-0.05684734555834439
-0.017948686590898433,-0.38664413909136786
-0.846783022476302,-0.06264714662029292
0.8208274108183105,-0.6180147009537905
-0.41250621450308245,0.8185910471831449
-0.3177241076336941,-0.27535056030028504
0.2334595990687376,-0.37093469547980934
0.1891347679993487,0.3473288679364487
0.027266107936156914,0.30981196342472683
-0.43311062565771863,0.17411704999813082
0.8804106933093863,-0.35160342644521736
0.9112309958436526,0.6167317750601797
-0.7209603767842054,0.849842110319878
0.3987580450193491,-0.5037907662597718
-0.8366404673215584,0.3245254280802328
0.9747303436888615,-0.7588319031667198
0.06306159102314268,0.8678349341829745
-0.20012931070232298,0.166593923860637
0.19481447275029495,-0.11453242187271828
-0.10559574459330179,0.2240886115760077
-0.07169902753958013,0.0334143450949341
-0.9904850450329832,0.10661410400061869
0.4580558411907987,-0.8719115539497581
-0.33370961611444727,0.535471470077755
-0.5283238982738112,-0.20116708736459257
0.6392550798482262,-0.5493680653802585
0.960119686962571,0.5492498278443236
-0.46280994976405054,0.9191998830821831
-0.82554447723669,-0.47281202472513545
0.061351410680799745,-0.5130895755602978
-0.24094639482973434,-0.07756860445224448
0.3664625694655115,-0.3814350169644968
0.5301854021454346,0.4843352809097269
0.2433161529042991,0.5431622074887855
0.22767709237814415,0.19715529997774867
-0.7405074287235038,0.24441731380065906
-0.08311051954660797,-0.40534661040292125
0.16361196766229114,-0.1369606333813863
-0.6522709141336236,0.2376104043905798
-0.45564924840437016,-0.41030018277597263
0.868481049008551,-0.5087017334692064
0.2371096458955435,0.7580578514636728
0.3254438659205334,0.1660169227659935
0.683532154536806,0.30945302435138733
-0.28759823274594964,0.35604538853076517
0.6778520626330646,-0.24516039010341048
-0.08251294816000154,0.7159736358886221
-0.4633222529446357,0.11135336107108744
0.17797971553227399,-0.560750027152244
-0.9231083296181168,0.07266979656997138
-0.2898528543737484,-0.7969000873621555
0.7622430648625595,-0.07623137901828159
-0.6136157089749759,0.8087089312190074
0.8194823064077355,-0.3248638272729295
0.29903220086271176,0.6775048631468963
0.518507541710278,0.4179103200542159
-0.865025638428051,0.3495618916582316
0.3497761589678703,-0.5354774942126824
0.8802460452861851,0.09477560716914013
0.15320454760512803,0.6113360813149484
0.08288435699660113,0.2563998449011706
0.2664558582837344,0.003965976250401584
0.24002667609602213,0.14174742361501558
0.9247592209576396,0.16280292165465654
0.8292813443840714,0.5974658750055823
-0.9396195228764554,0.49518140124855564
0.6378569016378606,-0.808261212045909
0.8052985065969551,0.627235793771979
-0.3651674306856876,0.7086906650469246
-0.7033651417295914,-0.28006553418381375
0.9963262345845578,-0.4570412247339846
0.1854522014327813,0.7277216423302889
0.46623289698618464,0.17847597013460473
0.20678443211363629,0.4125752746622311
0.5133174935363058,0.19619538687693422
0.18393468420890713,0.3608091867477924
-0.3880459712599986,-0.0029737375596596283
-0.6150886570540024,-0.3820552626450081
-0.8245126228721347,-0.5325551258720225
-0.23206989603932016,-0.8358896042656853
0.7812676522153197,-0.35141197014017966
-0.17659323800035054,0.5332762149453629
-0.42661894278899126,-0.07073473812779411
-0.9758708558547369,-0.4732128411951735
-0.9648545557502075,-0.7760004767347709
0.09375119076867122,-0.8236744338355493
0.03814209783740807,-0.051606609000009476
-0.28579966674442403,0.1455016851774417
-0.3249695954946219,-0.3129861756198807
-0.8690162368475285,-0.23512314173422055
-0.8217681205351255,-0.7142444173445256
0.9209880581620382,-0.8420775367776515
-0.8703167512139771,0.804083605775668
-0.5687763055029791,-0.6725485537346686
0.06114024702401366,-0.5601886516524246
-0.027891758378245868,0.13006309789780063
-0.3177935901840101,0.08493740292760776
-0.808692578902992,-0.3866414253388939
-0.23202373853564495,-0.6295795688754879
0.8448498269353877,-0.1308378190471558
-0.07680970182991587,0.5605055506341159
-0.5518356359243626,-0.12191174216859509
-0.6418653898290358,-0.3333315653173486
0.9549906094835023,-0.340763632330345
-0.327361092557112,0.7334490713386913
-0.6200730087293778,-0.1963779483401595
0.04556462392065441,-0.42434847013573745
-0.8705452151771169,0.05743257411377272
0.03717705047165509,-0.6099717339908239
-0.25697942382248584,0.1903212514531333
-0.7098911780049093,-0.26352649957698304
0.5524046709688264,-0.6546317278014613
-0.6206685230251878,0.4021987488573359
0.0725157734923414,-0.34349899877543066
0.7889978173770942,0.03152239195915173
0.8612377995596034,0.6089361307007494
-0.7273559142631711,0.557337846691371
0.9375571799464524,-0.49863827770168434
0.46947208314668387,0.6146560375345871
-0.7444538432537229,0.5346734129765537
-0.6509737300257257,-0.4857356337623969
-0.1648523128242232,-0.5567374183316133
0.6122173848852981,-0.10248711202875713
-0.790959913545521,0.623523909584037
0.6853855984372785,-0.701275324265589
0.8728103738321806,0.5808533786592306
-0.36635740319252363,0.7310689731893946
-0.051807786895551544,-0.42411019305945963
-0.5526148397839279,-0.09952980355592445
-0.42963130364660174,-0.29058282155310733
-0.49964951640868094,-0.15227771393547304
0.47603351510770153,-0.23116209895524661
0.3250832753110444,0.4674729423975805
-0.5054327717953129,0.21515519714012044
0.572989605145267,-0.5234702930407367
0.019179289098246954,0.5195239213850983
0.24447085562132997,-0.06480453782569384
0.4476348148600664,0.27260297681204976
-0.9493872882303549,0.16135315943392928
0.5610963659419212,-0.6209776947245701
0.25362171544111334,0.273249603639124
0.8696987466864812,0.32788420873985163
0.669598927412153,0.5026601364559611
0.5869190796365729,0.4384561379782099
0.4441721187613439,0.45077918507304277
0.6088325822056504,0.36102787004783754
0.1442485847946955,0.6105182542902184
-0.20778674945177045,0.24690441766288132
0.26547910267981933,-0.06394662582897581
0.021441381867361997,0.40411719947078384
0.8237271185062127,-0.10087189846763067
0.4362019273248734,0.48377476652967755
-0.7918087775178719,0.22331425946322273
-0.43736727294162847,-0.65857406539144
0.7990140726615209,-0.21555165053578096
0.27085227375937393,0.6964587097463664
0.8276689497979532,0.23844495836237914
-0.8531014336076623,0.5672925946233591
-0.7448523080311134,-0.8506661843086477
-0.8623091919725994,-0.7174074151233072
-0.9006842514645541,-0.6596117383829552
-0.49244613804330584,-0.5263354434486246
0.08258006949472474,-0.20363515272620136
0.08719424888477079,-0.09233065826410894
-0.17088855460133345,-0.035357354793086423
-0.18057692587171914,-0.21237467184328124
0.8779826382378815,0.05450249412970151
-0.7775910091004334,0.7429432855919004
0.642772371385945,-0.6591018322360469
0.5307756923284614,0.6104825262358645
0.9706682531759725,0.3767677593074041
0.5742431551771006,0.9258066964350291
0.6865267685789149,0.2976146517424695
0.1751277630100958,0.5770513794239377
-0.22296162048587576,0.2427754251766601
0.005880965007236227,-0.16182041658030358
-0.02791084273485467,0.026193680227152075
0.492312434122141,0.16340464936511126
-0.5505128349723236,0.5612844435687294
0.1852809791562322,-0.5248075323077501
-0.19274941762705566,0.25199617735124774
-0.566609333458473,0.019799484878603835
0.6198889372753911,-0.3656818418065086
0.07680088495544624,0.4060831013310235
0.5296400470688241,-0.10745737618999557
